url,publication,bias,factual,country
https://mediabiasfactcheck.com/being-libertarian/,Being Libertarian,RIGHT-CENTER BIAS,MOSTLY FACTUAL,USA
https://mediabiasfactcheck.com/cnn/,CNN,LEFT BIAS,MOSTLY FACTUAL,USA
https://mediabiasfactcheck.com/second-nexus/,Second Nexus,LEFT BIAS,MOSTLY FACTUAL,USA
https://mediabiasfactcheck.com/independent-sentinel/,Independent Sentinel,RIGHT BIAS,MOSTLY FACTUAL,USA
https://mediabiasfactcheck.com/just-facts/,Just Facts,RIGHT-CENTER BIAS,MOSTLY FACTUAL,USA
https://mediabiasfactcheck.com/newsone/,NewsOne,LEFT BIAS,MOSTLY FACTUAL,USA
https://mediabiasfactcheck.com/consortium-news/,Consortium News,LEFT-CENTER BIAS,MOSTLY FACTUAL,USA
https://mediabiasfactcheck.com/constitution-project/,Constitution Project,LEFT-CENTER BIAS,MOSTLY FACTUAL,USA
https://mediabiasfactcheck.com/calgary-sun/,Calgary Sun,RIGHT BIAS,MOSTLY FACTUAL,Canada
https://mediabiasfactcheck.com/pluralist/,Pluralist,RIGHT BIAS,MOSTLY FACTUAL,USA
https://mediabiasfactcheck.com/asian-news-international-ani/,Asian News International (ANI),RIGHT-CENTER BIAS,MOSTLY FACTUAL,India
https://mediabiasfactcheck.com/the-hill/,The Hill,RIGHT-CENTER BIAS,MOSTLY FACTUAL,USA
https://mediabiasfactcheck.com/expressen/,Expressen,RIGHT-CENTER BIAS,MOSTLY FACTUAL,
https://mediabiasfactcheck.com/ami-magazine/,Ami Magazine,RIGHT BIAS,MOSTLY FACTUAL,None
https://mediabiasfactcheck.com/intellectual-takeout/,Intellectual Takeout,RIGHT BIAS,MOSTLY FACTUAL,None
https://mediabiasfactcheck.com/beliefnet/,Beliefnet,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/citizens-for-tax-justice/,Citizens for Tax Justice,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/commonweal-magazine/,Commonweal Magazine,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/egyptian-streets/,Egyptian Streets,LEFT-CENTER BIAS,MIXED,None
https://mediabiasfactcheck.com/free-west-media/,Free West Media,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/hillary-daily/,Hillary Daily,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/independent-media-center/,Independent Media Center,LEFT-CENTER BIAS,MIXED,None
https://mediabiasfactcheck.com/liberty-news/,Liberty News,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/mercatornet/,Mercatornet,RIGHT BIAS,HIGH,None
https://mediabiasfactcheck.com/naked-capitalism/,Naked Capitalism,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/national-center-public-policy-research-ncppr/,National Center for Public Policy Research (NCPPR),RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/news-channel-4-kfor-com/,News Channel 4 (KFOR.com),LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/pravda-report/,Pravda Report,LEFT BIAS,MIXED,Russia
https://mediabiasfactcheck.com/putintrump-org/,PutinTrump.org,LEFT BIAS,HIGH,None
https://mediabiasfactcheck.com/san-francisco-globe/,San Francisco Globe,LEFT-CENTER BIAS,MIXED,None
https://mediabiasfactcheck.com/the-democratic-hub/,The Democratic Hub,LEFT BIAS,MIXED,None
https://mediabiasfactcheck.com/european-council-foreign-relations-ecfr/,The European Council on Foreign Relations (ECFR),LEFT-CENTER BIAS,HIGH,UK
https://mediabiasfactcheck.com/aol/,AOL,LEFT BIAS,HIGH,None
https://mediabiasfactcheck.com/the-daily-liberator/,The Daily Liberator,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/heat-street/,Heat Street,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/independent-journal-review/,Independent Journal Review,RIGHT BIAS,HIGH,None
https://mediabiasfactcheck.com/red-flag-news/,Red Flag News,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/the-post-journal-jamestown-new-york/,The Post-Journal (Jamestown,RIGHT-CENTER BIAS,RIGHT-CENTER BIAS,HIGH
https://mediabiasfactcheck.com/center-for-advanced-defense-studies/,Center for Advanced Defense Studies,LEAST BIASED,VERY HIGH,None
https://mediabiasfactcheck.com/center-for-global-development/,Center for Global Development,LEAST BIASED,VERY HIGH,None
https://mediabiasfactcheck.com/center-for-strategic-and-international-studies/,Center for Strategic and International Studies,LEAST BIASED,VERY HIGH,None
https://mediabiasfactcheck.com/committee-for-a-responsible-federal-budget/,Committee for a Responsible Federal Budget,LEAST BIASED,VERY HIGH,None
https://mediabiasfactcheck.com/committee-to-protect-journalists/,Committee to Protect Journalists,LEAST BIASED,VERY HIGH,None
https://mediabiasfactcheck.com/congress-gov/,Congress.gov,LEAST BIASED,VERY HIGH,None
https://mediabiasfactcheck.com/every-crs-report/,Every CRS Report,LEAST BIASED,VERY HIGH,None
https://mediabiasfactcheck.com/factscan/,FactsCan,LEAST BIASED,VERY HIGH,None
https://mediabiasfactcheck.com/govtrack/,GovTrack,LEAST BIASED,VERY HIGH,None
https://mediabiasfactcheck.com/hoax-slayer/,Hoax Slayer,LEAST BIASED,VERY HIGH,None
https://mediabiasfactcheck.com/international-consortium-of-investigative-journalists/,International Consortium of Investigative Journalists,LEAST BIASED,VERY HIGH,None
https://mediabiasfactcheck.com/international-organization/,International Organization,LEAST BIASED,VERY HIGH,None
https://mediabiasfactcheck.com/international-press-institute/,International Press Institute,LEAST BIASED,VERY HIGH,None
https://mediabiasfactcheck.com/investigative-reporters-and-editors/,Investigative Reporters and Editors,LEAST BIASED,VERY HIGH,None
https://mediabiasfactcheck.com/jstore-daily/,JStor Daily,LEAST BIASED,VERY HIGH,None
https://mediabiasfactcheck.com/maplight/,Maplight,LEAST BIASED,VERY HIGH,None
https://mediabiasfactcheck.com/places-journal/,Places Journal,LEAST BIASED,VERY HIGH,USA
https://mediabiasfactcheck.com/polygraph-info/,Polygraph.info,LEAST BIASED,VERY HIGH,None
https://mediabiasfactcheck.com/project-on-government-oversight/,Project on Government Oversight,LEAST BIASED,VERY HIGH,USA
https://mediabiasfactcheck.com/reporters-lab/,Reporters Lab,LEAST BIASED,VERY HIGH,None
https://mediabiasfactcheck.com/science-debate/,Science Debate,LEAST BIASED,VERY HIGH,None
https://mediabiasfactcheck.com/sunlight-foundation/,Sunlight Foundation,LEAST BIASED,VERY HIGH,None
https://mediabiasfactcheck.com/transparency-international/,Transparency International,LEAST BIASED,VERY HIGH,None
https://mediabiasfactcheck.com/truthorfiction-com/,TruthOrFiction.com,LEAST BIASED,VERY HIGH,None
https://mediabiasfactcheck.com/usa-spending/,USA Spending,LEAST BIASED,VERY HIGH,None
https://mediabiasfactcheck.com/usa-facts/,USA Facts,LEAST BIASED,VERY HIGH,None
https://mediabiasfactcheck.com/woodrow-wilson-international-center-for-scholars/,Woodrow Wilson International Center for Scholars,LEAST BIASED,VERY HIGH,None
https://mediabiasfactcheck.com/world-press-review/,World Press Review,LEAST BIASED,VERY HIGH,None
https://mediabiasfactcheck.com/clean-technica/,Clean Technica,LEFT-CENTER BIAS,VERY HIGH,None
https://mediabiasfactcheck.com/foreign-policy-research-institute/,Foreign Policy Research Institute,RIGHT-CENTER BIAS,VERY HIGH,None
https://mediabiasfactcheck.com/american-press-institute-api/,American Press Institute (API),LEAST BIASED,VERY HIGH,USA
https://mediabiasfactcheck.com/ballotpedia/,Ballotpedia,LEAST BIASED,VERY HIGH,USA
https://mediabiasfactcheck.com/c-span/,C-SPAN,LEAST BIASED,VERY HIGH,USA
https://mediabiasfactcheck.com/center-for-responsive-politics-open-secrets/,Center for Responsive Politics (Open Secrets),LEAST BIASED,VERY HIGH,USA
https://mediabiasfactcheck.com/factcheck/,FactCheck,LEAST BIASED,VERY HIGH,USA
https://mediabiasfactcheck.com/gallup/,Gallup,LEAST BIASED,VERY HIGH,USA
https://mediabiasfactcheck.com/pew-research/,Pew Research,LEAST BIASED,VERY HIGH,USA
https://mediabiasfactcheck.com/public-religion-research-institute-prri/,Public Religion Research Institute (PRRI),LEAST BIASED,VERY HIGH,USA
https://mediabiasfactcheck.com/reuters/,Reuters,LEAST BIASED,VERY HIGH,United Kingdom
https://mediabiasfactcheck.com/roll-call/,Roll Call,LEAST BIASED,VERY HIGH,USA
https://mediabiasfactcheck.com/thoughtco/,ThoughtCo,LEAST BIASED,VERY HIGH,USA
https://mediabiasfactcheck.com/brookings-institute/,Brookings Institution,LEFT-CENTER BIAS,VERY HIGH,USA
https://mediabiasfactcheck.com/lawfare-blog/,Lawfare Blog,LEAST BIASED,VERY HIGH,USA
https://mediabiasfactcheck.com/npr/,NPR (National Public Radio),LEFT-CENTER BIAS,VERY HIGH,None
https://mediabiasfactcheck.com/pbs-news-hour/,PBS NewsHour,LEFT-CENTER BIAS,VERY HIGH,None
https://mediabiasfactcheck.com/africa-check/,Africa Check,LEAST BIASED,VERY HIGH,South Aftrica
https://mediabiasfactcheck.com/associated-press/,Associated Press,LEAST BIASED,VERY HIGH,USA
https://mediabiasfactcheck.com/bulletin-of-the-atomic-scientists/,Bulletin of the Atomic Scientists,LEAST BIASED,VERY HIGH,None
https://mediabiasfactcheck.com/congressional-budget-office-cbo/,Congressional Budget Office (CBO),LEAST BIASED,VERY HIGH,None
https://mediabiasfactcheck.com/differencebetween-net/,DifferenceBetween.net,LEAST BIASED,VERY HIGH,USA
https://mediabiasfactcheck.com/how-to-geek/,How-To Geek,LEAST BIASED,VERY HIGH,USA
https://mediabiasfactcheck.com/lead-stories/,Lead Stories,LEAST BIASED,VERY HIGH,USA
https://mediabiasfactcheck.com/morning-consult/,Morning Consult,LEAST BIASED,VERY HIGH,USA
https://mediabiasfactcheck.com/atavist-magazine/,Atavist Magazine,LEFT-CENTER BIAS,VERY-HIGH,USA
https://mediabiasfactcheck.com/backchannel/,BackChannel,LEFT-CENTER BIAS,VERY-HIGH,None
